82,"https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=363","https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=363","http://illinois.edu/",200,968,1,1,2250,3220
83,"https://news.illinois.edu/viewCategory/6367?ACTION=POST_LIST&queryCategory=546&queryCategory=548&queryCategory=549&queryCategory=550&queryCategory=551&queryCategory=552","https://news.illinois.edu/viewCategory/6367?ACTION=POST_LIST&queryCategory=546&queryCategory=548&queryCategory=549&queryCategory=550&queryCategory=551&queryCategory=552","http://illinois.edu/",200,1148,1,1,2197,3347
84,"https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=365","https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=365","http://illinois.edu/",200,1099,1,1,2249,3350
85,"https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=366","https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=366","http://illinois.edu/",200,1029,2,2,2259,3292
86,"https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=367","https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=367","http://illinois.edu/",200,1013,2,2,2245,3262
87,"https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=368","https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=368","http://illinois.edu/",200,965,1,1,2239,3206
88,"https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=369","https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=369","http://illinois.edu/",200,1143,1,1,2260,3405
89,"https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=370","https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=370","http://illinois.edu/",200,1256,1,1,2276,3534
90,"https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=371","https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=371","http://illinois.edu/",200,1276,1,1,2321,3599
91,"https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=372","https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=372","http://illinois.edu/",200,1001,1,1,2284,3287
